,cost,productivity,value,area
0,-0.19873360787186992,-0.21570547730608264,-0.232295191295586,-0.2302712231750773
1,8.377469058806962,7.464790937685829,7.9477203487492005,7.434572455359608
2,1.47602778437658,1.8024640598384785,1.9523122164982563,1.9899357440105612
